  0.03	0.00	tagon
 40.20	0.10	startclick
 408.10	2.00	buzz
 436.09	0.56	call
 457.40	0.00	endclick
 580.47	0.85	call
 651.89	0.88	call
 716.84	1.42	call
 951.51	1.16	call
 954.25	1.13	call
 956.85	1.10	call
 1069.78	2.10	call
 1154.08	0.77	call
 1156.11	0.96	call
 1210.55	1.12	call
 1216.93	1.93	call
 1220.99	2.77	call
 1227.08	2.32	call
 1233.83	2.66	call
 1302.70	0.10	startclick
 1380.83	1.11	call
 1486.90	6.80	buzz
 1548.65	1.05	call
 1606.21	0.63	call
 1633.46	0.43	call
 1677.90	2.80	buzz
 1716.60	2.20	buzz
 1764.40	0.10	endclick
 1971.97	0.91	call
 2338.70	0.10	startclick
 2348.58	0.37	call
 2359.75	0.56	call
 2365.47	0.52	call
 2445.31	0.30	call
 2459.05	0.40	call
 2491.27	0.59	call
 2523.04	0.39	call
 2528.14	0.27	call
 2542.87	0.36	call
 2601.80	1.00	buzz
 2616.30	1.80	buzz
 2635.20	1.30	buzz
 2641.70	1.20	buzz
 2645.10	1.40	buzz
 2681.10	1.00	buzz
 2710.05	0.27	call
 2730.10	2.40	buzz
 2735.83	0.34	call
 2746.50	1.80	buzz
 2767.50	1.10	buzz
 2771.10	2.80	buzz
 2801.10	1.30	buzz
 2837.40	2.10	buzz
 2858.30	3.00	buzz
 2887.77	0.37	call
 2894.40	1.30	buzz
 2918.00	1.80	buzz
 2925.64	0.32	call
 2935.42	2.48	bicall
 2948.84	0.73	call
 2962.23	1.41	call
 2965.19	1.09	call
 2969.44	1.16	call
 2973.89	1.21	call
 2980.28	1.16	call
 2985.80	1.21	call
 2994.84	1.33	call
 3006.82	1.16	call
 3041.30	1.90	buzz
 3043.20	0.10	endclick
 3048.03	1.15	call
 3073.95	1.10	call
 3078.02	1.23	call
 3146.67	0.30	call
 3185.33	1.15	call
 3196.19	1.11	call
 3203.43	0.69	call
 3345.91	2.27	call
 3349.90	0.10	startclick
 3351.62	0.99	call
 3356.45	0.90	call
 3365.08	0.93	call
 3369.53	0.95	call
 3371.16	0.82	call
 3388.07	0.99	call
 3462.00	1.60	buzz
 3480.99	0.92	call
 3532.00	3.30	buzz
 3584.60	0.60	buzz
 3591.70	2.70	buzz
 3616.00	3.00	buzz
 3632.20	1.20	buzz
 3642.50	1.90	buzz
 3660.20	1.40	buzz
 3667.80	2.50	buzz
 3689.80	0.70	buzz
 3694.60	1.00	buzz
 3700.50	2.10	buzz
 3705.26	0.36	call
 3729.14	0.32	call
 3742.50	3.10	buzz
 3745.56	0.36	call
 3783.66	0.33	call
 3798.30	1.10	buzz
 3799.35	0.36	call
 3839.20	0.90	buzz
 3847.00	0.50	buzz
 3901.20	4.80	buzz
 3954.43	0.30	call
 3955.06	1.11	call
 3995.68	0.60	call
 4033.04	1.11	call
 4052.30	1.16	call
 4054.19	1.12	call
 4056.13	1.21	call
 4061.02	1.25	call
 4066.87	1.16	call
 4071.51	1.32	call
 4074.87	1.21	call
 4077.60	1.12	call
 4080.35	1.15	call
 4082.35	1.29	call
 4084.60	0.10	endclick
 4084.64	1.08	call
 4089.70	1.08	call
 4093.16	0.75	call
 4094.71	1.12	call
 4096.72	1.05	call
 4101.71	0.89	call
 4103.19	0.75	call
 4104.05	0.59	call
 4104.63	0.96	call
 4105.61	0.56	call
 4106.45	1.05	call
 4108.45	1.23	call
 4110.27	0.98	call
 4115.04	1.21	call
 4116.26	1.06	call
 4117.43	0.93	call
 4119.09	1.05	call
 4120.58	1.23	call
 4121.86	0.89	call
 4123.72	1.46	call
 4127.91	1.05	call
 4129.62	0.57	call
 4130.12	0.00	tagoff
