 12.38	0.52	call
 22.35	1.71	call
 26.02	0.96	call
 26.84	1.08	call
 27.60	1.71	call
 28.56	1.76	call
 33.10	0.80	call
 34.29	0.99	call
 35.79	0.28	minibuzz
 36.14	0.32	minibuzz
 36.65	0.51	call
 37.46	1.14	call
 39.53	0.92	call
 44.97	1.22	call
 47.51	1.20	call
 48.78	1.02	call
 57.20	0.75	call
 114.83	1.30	call
 116.76	1.06	call
 152.95	1.34	call
 156.16	1.35	call
 168.36	1.44	call
 175.75	0.83	call
 178.62	1.12	call
 180.23	0.19	minibuzz
 190.22	1.08	call
 243.68	1.14	call
 348.13	1.31	call
 358.63	0.75	call
 425.27	0.68	minibuzz
 427.69	0.78	minibuzz
 434.28	1.14	call
 438.47	0.53	minibuzz
 468.11	0.00	TAGOFF
 468.66	0.98	call
 470.03	0.75	call
 473.33	0.40	call
 473.99	0.75	call
 477.97	0.86	call
 481.27	0.92	call
 490.58	1.51	call
 499.70	0.68	call
 500.89	0.87	call
 525.14	1.32	call
 528.76	1.03	call
 531.76	1.71	call
 535.77	1.71	call
 540.42	1.24	call
 544.32	1.84	call
 547.26	1.42	call
 1583.50	0.00	TAGONdifferentanimal
 1587.71	0.42	call
 1592.26	0.43	call
 1596.04	0.00	TAGOFF
 1775.47	0.00	TAGONAGAIN
 1780.96	0.62	call
 1826.03	0.00	TAGOFFAGAIN
