 13.21	0.71	call
 18.24	0.82	call
 22.95	0.73	call
 26.14	0.93	call
 30.78	0.77	call
 31.50	0.48	call
 32.24	0.82	call
 39.46	0.91	call
 45.87	0.88	call
 124.40	0.10	startclick
 132.72	0.79	call
 149.00	0.29	call
 149.70	0.92	call
 159.45	0.85	call
 172.47	0.45	call
 182.43	0.93	call
 189.72	0.31	call
 214.91	0.88	call
 218.24	0.21	call
 238.23	0.25	call
 253.36	0.43	call
 289.23	0.53	call
 293.36	0.40	call
 304.05	0.54	call
 328.80	0.10	endclick
 338.46	0.58	call
 346.28	0.51	call
 427.51	0.43	call
 434.39	0.47	call
 524.50	0.10	startclick
 540.52	0.45	call
 553.40	0.57	call
 553.85	0.39	call
 561.91	0.62	call
 644.68	0.47	call
 700.54	0.45	call
 708.84	0.43	call
 714.05	0.74	call
 734.15	0.53	call
 803.00	0.70	buzz
 810.90	0.90	buzz
 811.87	0.23	call
 856.31	0.44	call
 895.00	0.10	endclick
 895.41	0.21	call
 912.96	0.29	minibuzz
 913.54	0.17	call
 915.32	0.34	call
 918.08	1.13	call
 925.38	0.67	call
 932.48	0.65	call
 960.66	0.62	call
 964.10	0.84	call
 981.56	0.86	call
 988.31	0.82	call
 992.20	0.73	call
 994.23	0.67	call
 1018.06	0.78	call
 1023.58	0.84	call
 1034.52	0.48	call
 1085.75	0.30	call
 1102.52	0.70	call
 1104.93	0.71	call
 1115.74	0.79	call
 1254.90	0.10	startclick
 1263.28	0.44	call
 1282.14	0.34	call
 1286.75	0.44	call
 1311.80	0.18	call
 1349.33	0.71	call
 1350.23	0.53	call
 1353.35	0.70	call
 1361.91	0.62	call
 1363.00	0.77	call
 1373.00	0.66	call
 1384.64	0.40	call
 1386.94	0.44	call
 1387.78	0.65	call
 1389.16	0.64	call
 1391.73	0.62	call
 1398.57	0.71	call
 1400.85	0.98	call
 1410.00	0.65	call
 1424.06	1.22	call
 1458.12	0.29	call
 1514.80	0.40	buzz
 1516.20	0.90	buzz
 1577.15	0.21	call
 1610.15	0.30	call
 1655.05	0.42	call
 1719.17	1.13	call
 1753.00	0.80	buzz
 1765.60	0.36	call
 1792.90	0.10	endclick
 1793.23	0.44	call
 1815.93	0.84	call
 1819.30	0.62	call
 1825.20	0.30	minibuzz
 1825.70	0.82	call
 1827.57	0.21	minibuzz
 1827.79	0.71	call
 1831.71	0.73	call
 1870.09	0.32	call
 1871.03	0.58	call
 1876.47	0.48	call
 1887.31	0.92	call
 1906.04	0.70	call
 1976.49	0.34	call
 2047.03	0.51	call
 2081.35	0.49	call
 2144.74	0.47	call
 2180.18	0.48	call
 2187.92	0.35	call
 2199.20	0.29	call
 2243.70	0.10	startclick
 2251.43	0.45	call
 2279.67	0.22	call
 2330.44	1.83	call
 2333.61	2.00	call
 2336.62	1.43	call
 2338.48	1.52	call
 2341.53	1.13	call
 2343.94	1.19	call
 2346.61	0.51	call
 2347.21	0.57	call
 2349.17	2.21	call
 2359.73	0.56	call
 2361.18	1.08	call
 2364.07	1.14	call
 2368.15	0.93	call
 2369.18	0.47	call
 2371.65	0.97	call
 2376.68	0.75	call
 2383.67	0.60	call
 2384.24	0.91	call
 2401.71	0.32	call
 2416.83	0.47	call
 2470.60	2.90	buzz
 2709.40	0.10	endclick
 2711.88	0.39	call
 2717.75	0.14	call
 2770.37	0.93	call
 2777.71	0.54	call
 2779.33	0.74	call
 2991.08	0.69	call
 3023.42	0.40	call
 3026.94	0.36	call
 3068.15	0.71	call
 3075.56	1.19	call
 3085.27	0.86	call
 3090.13	0.39	call
 3100.62	0.43	call
 3203.50	0.44	call
 3208.49	0.96	call
 3227.02	0.42	call
 3237.97	0.31	call
 3263.07	0.95	call
 3270.13	1.05	call
 3338.48	0.56	call
 3345.83	0.47	call
 3348.49	0.58	call
 3350.52	0.23	call
 3355.31	0.47	call
 3355.86	0.39	call
 3367.66	0.38	call
 3398.76	0.61	call
 3406.19	0.21	call
 3406.57	0.57	call
 3479.94	0.57	call
 3605.88	0.25	call
 3608.56	0.52	call
 3611.54	0.60	call
 3640.11	0.36	call
 3691.76	0.60	call
 3700.05	1.01	call
 3711.61	1.45	call
 3718.97	1.09	call
 3748.46	0.54	call
 3753.65	0.44	call
 3756.15	0.53	call
 3763.53	0.71	call
 3768.82	0.44	call
 3779.61	0.52	call
 3797.52	0.49	call
 3831.30	0.52	call
 3940.67	0.43	call
 4016.27	0.47	call
 4043.80	0.10	startclick
 4132.02	0.30	call
 4141.24	0.42	call
 4202.77	0.86	call
 4212.26	0.83	call
 4262.23	0.61	call
 4278.10	1.30	buzz
 4315.07	0.80	call
 4415.90	2.90	buzz
 4426.59	0.77	call
 4437.86	0.71	call
 4449.10	0.10	endclick
 4494.64	0.79	call
 4568.47	0.39	call
 4609.58	0.35	call
 4610.34	0.76	call
 4811.04	0.68	call
 4828.00	0.62	call
 4835.94	0.43	call
 4890.53	0.79	call
 4916.64	0.90	call
 4945.52	0.76	call
 4964.59	1.02	call
 4985.77	0.80	call
 5018.66	0.56	call
 5019.21	0.42	call
 5023.20	0.54	call
 5024.10	0.37	call
 5060.60	0.10	startclick
 5240.53	0.39	call
 5256.55	0.68	call
 5292.25	0.50	call
 5361.90	1.10	buzz
 5368.70	0.68	call
 5370.14	0.48	call
 5387.56	0.63	call
 5404.05	0.42	call
 5408.11	0.41	call
 5414.65	0.37	call
 5419.86	0.37	call
 5420.63	0.52	call
 5425.00	0.82	call
 5431.05	0.64	call
 5439.12	0.39	call
 5446.84	0.30	call
 5454.33	0.35	call
 5474.50	0.10	endclick
 5474.62	0.21	call
 5533.87	0.09	minibuzz
 5619.26	0.14	minibuzz
 5620.89	0.65	call
 5624.95	0.16	minibuzz
 5630.81	0.21	minibuzz
 5636.59	0.52	call
 5641.49	0.17	call
 5652.22	0.12	call
 5656.69	0.13	call
 5884.76	0.26	call
 5885.64	0.59	call
 5893.86	0.90	call
 5904.52	0.43	call
 6070.10	0.00	startclick
 6104.64	0.71	call
 6108.73	0.76	call
 6109.99	0.35	call
 6113.91	0.73	call
 6120.75	0.65	call
 6126.76	0.80	call
 6130.79	0.30	call
 6137.16	0.68	call
 6244.10	5.70	buzz
 6320.69	0.48	call
 6446.60	1.20	buzz
 6459.00	2.70	buzz
 6539.90	1.60	buzz
 6545.10	1.80	buzz
 6575.90	2.10	buzz
 6634.78	0.27	call
 6639.60	0.10	endclick
 6639.87	0.41	call
 6669.84	0.37	call
 6678.65	0.33	call
 6754.43	0.76	call
 6775.08	0.60	call
 6782.75	0.47	call
 6789.78	0.50	call
 6960.35	0.84	call
 6963.60	1.16	call
 6967.14	0.82	call
 6970.78	0.93	call
 7077.40	0.10	startclick
 7082.53	0.85	call
 7089.69	0.86	call
 7093.35	0.34	call
 7108.99	0.29	call
 7112.63	1.05	call
 7119.62	0.75	call
 7123.50	0.27	call
 7124.16	0.62	call
 7132.58	1.27	call
 7137.30	0.79	call
 7138.47	0.43	call
 7139.06	0.63	call
 7142.49	0.77	call
 7150.83	0.84	call
 7153.47	0.97	call
 7160.25	0.72	call
 7167.58	0.76	call
 7170.33	0.47	call
 7171.11	0.71	call
 7172.45	0.71	call
 7182.04	0.69	call
 7182.86	0.25	call
 7183.56	0.71	call
 7189.62	0.63	call
 7247.21	0.48	call
 7256.11	0.79	call
 7259.00	0.37	call
 7318.70	1.70	buzz
 7336.46	0.65	call
 7364.15	0.72	call
 7392.39	1.11	call
 7408.02	1.13	call
 7418.38	0.72	call
 7438.40	0.10	endclick
 7441.26	0.64	call
 7454.45	1.01	call
 7506.71	0.73	call
 7508.92	0.26	call
 7512.33	1.14	call
 7523.08	0.73	call
 7657.07	1.26	call
 7692.97	1.06	call
 7696.92	0.56	call
 7805.58	0.31	call
 7984.93	1.22	call
 7989.49	0.86	call
 8052.44	0.48	call
 8070.36	0.54	call
 8079.93	0.81	call
 8125.69	0.72	call
 8134.41	0.65	call
 8207.17	0.79	call
 8214.22	0.52	call
 8264.03	0.72	call
 8269.74	0.63	call
 8272.51	0.71	call
 8288.24	0.69	call
 8306.44	1.52	call
 8323.86	0.59	call
 8324.78	0.69	call
 8344.85	1.32	call
 8352.09	0.82	call
 8497.38	0.46	call
 8815.80	0.10	startclick
 8828.81	0.33	call
 8855.28	0.31	call
 8874.13	0.84	call
 8888.96	0.72	call
 8894.75	1.27	call
