  3.45	1.31	call
  4.77	0.75	call
  5.96	1.45	call
  8.48	2.03	call
 10.61	0.29	call
 12.22	0.36	call
 14.37	1.09	call
 21.54	1.71	call
 25.43	0.66	call
 33.31	0.88	call
 55.80	1.21	call
 63.22	1.26	call
 68.64	1.51	call
 73.95	1.31	call
 76.65	1.44	call
 79.42	1.36	call
 84.47	1.26	call
 87.10	1.70	call
 93.44	1.52	call
 97.31	1.33	call
 137.54	0.74	call
 139.87	0.78	call
 144.83	0.72	call
 166.44	0.53	call
 214.37	0.47	call
 216.38	0.70	call
 384.33	1.08	call
 581.93	1.07	call
 583.81	1.04	call
 585.51	0.85	call
 746.09	0.78	call
 1105.41	0.77	call
 1484.92	1.04	call
 1797.51	1.25	call
 1800.41	1.55	call
 2046.92	0.99	call
 2279.73	2.51	call
 2421.40	95.88	socialclicksandbuzzing
 2439.30	1.37	call
 2471.27	1.15	call
 2477.63	0.71	call
 2479.57	6.93	call
 2501.46	0.41	call
 2506.27	1.31	call
 2514.77	0.60	call
 2517.16	2.52	call
 2530.29	1.01	call
 2532.51	1.38	call
 2536.46	2.93	call
 2555.19	1.93	call
 2557.67	1.45	call
 2558.88	3.52	call
 2563.24	1.97	call
 2565.38	1.29	call
 2567.91	0.95	call
 2572.14	1.10	call
 2574.94	1.05	call
 2722.01	0.55	call
 2760.04	0.58	call
 2763.46	0.67	call
 2763.55	2.58	call
 2768.08	1.64	call
 2772.47	2.15	call
 2777.69	3.79	call
 2796.72	0.82	call
 2802.46	1.29	call
 2807.05	1.04	call
 2809.51	2.81	call
 2813.36	1.48	call
 2815.63	0.88	call
 2817.07	0.84	call
 2818.99	1.05	call
 2820.57	1.25	call
 2844.42	1.77	call
 2846.57	1.92	call
 2848.64	1.30	call
 2850.29	1.67	call
 2899.85	1.27	call
 2914.79	1.11	call
 2917.90	0.92	call
 2919.96	0.97	call
 2928.63	0.87	call
 2931.22	1.05	call
 2935.60	1.70	call
 2948.59	1.41	call
 2958.56	0.66	call
 2982.99	0.99	call
 3142.97	1.07	call
 3145.75	1.07	call
 3149.01	1.04	call
 3151.87	0.95	call
 3585.06	1.84	call
 3690.62	0.90	call
 3911.29	1.47	call
 3913.98	0.93	call
 3919.67	1.34	call
 4174.21	0.85	call
 4299.57	0.90	call
 4303.03	0.96	call
 4579.13	0.73	call
 4594.09	0.48	call
 4601.98	0.60	call
 4608.32	0.14	call
 4614.20	0.48	call
 4614.86	0.30	call
 4640.82	0.66	call
 4642.23	0.62	call
 4698.66	0.52	call
 4699.75	0.48	call
 4700.67	0.58	call
 4702.70	0.59	call
 4708.41	0.55	call
 4712.45	0.41	call
 4713.07	0.58	call
 4857.90	0.74	call
 4862.90	0.85	call
 5530.29	0.56	call
 5878.21	0.82	call
 5883.19	0.84	call
 6103.92	1.16	call
 6111.12	1.22	call
 6122.24	0.96	call
 6124.44	1.22	call
 6138.37	1.36	call
 6703.84	0.47	call
 6709.02	0.45	call
 6923.53	0.97	call
 6937.91	1.07	call
 8713.93	0.66	call
 8722.03	1.03	call
 9283.91	1.23	call
 9306.19	1.45	call
 9316.10	1.58	call
 9318.51	1.14	call
 9320.18	1.16	call
 9323.26	1.67	call
 9326.12	2.08	call
 9331.41	1.37	call
 9371.36	0.42	call
 9380.22	0.36	call
 9442.75	0.71	call
 9571.61	1.23	call
 9576.65	1.82	call
 9580.70	2.54	call
 9584.63	1.89	call
 10429.51	0.21	minibuzz
 10432.55	0.21	minibuzz
 10433.19	0.21	minibuzz
 10435.26	0.23	minibuzz
 10444.39	0.64	call
 10447.14	0.18	minibuzz
 10449.13	0.23	minibuzz
 10451.02	0.19	minibuzz
 10453.71	0.64	call
 10455.27	0.15	minibuzz
 10466.74	0.14	minibuzz
 10467.36	0.22	minibuzz
 10469.57	0.19	minibuzz
 10471.12	0.21	minibuzz
 10471.79	0.21	minibuzz
 10473.55	0.22	minibuzz
 10475.32	0.32	minibuzz
 10475.66	0.23	minibuzz
 10476.84	0.40	call
 10477.37	0.26	minibuzz
 10478.62	0.29	minibuzz
 10480.21	0.22	minibuzz
 10481.71	0.26	minibuzz
 10483.27	0.34	minibuzz
 10484.23	0.25	minibuzz
 10486.34	0.34	minibuzz
 10487.34	0.22	minibuzz
 10488.22	0.14	minibuzz
 10489.45	1.19	call
 10489.96	0.18	minibuzz
 10492.42	0.23	minibuzz
 10492.68	0.56	call
 10492.93	0.26	minibuzz
 10493.45	0.58	call
 10495.16	0.37	minibuzz
 10495.84	0.23	minibuzz
 10497.03	0.18	minibuzz
 10497.72	0.25	minibuzz
 10499.57	0.21	minibuzz
 10499.83	0.33	call
 10501.39	0.21	minibuzz
 10501.65	0.16	minibuzz
 10501.88	0.79	call
 10503.27	0.64	call
 10504.01	0.16	minibuzz
 10505.58	0.12	minibuzz
 10506.28	1.10	call
 10508.72	0.18	minibuzz
 10510.67	0.18	minibuzz
 10511.03	0.16	minibuzz
 10512.30	0.22	minibuzz
 10512.82	0.48	call
 10514.53	0.21	minibuzz
 10514.94	0.21	minibuzz
 10516.79	0.19	minibuzz
 10517.22	0.15	minibuzz
 10518.77	1.38	call
 10522.35	0.21	minibuzz
 10522.53	1.27	call
 10526.28	0.23	minibuzz
 10527.12	1.70	call
 10530.70	0.29	minibuzz
 10531.53	0.15	minibuzz
 10531.77	0.51	call
 10533.06	1.42	call
 10536.54	0.34	call
 10537.69	0.19	minibuzz
 10538.47	0.22	minibuzz
 10540.83	0.15	minibuzz
 10541.04	0.78	call
 10542.25	0.15	minibuzz
 10542.66	0.84	call
 10543.46	0.16	minibuzz
 10545.25	0.19	minibuzz
 10546.48	0.45	call
 10546.92	0.19	minibuzz
 10547.22	0.19	minibuzz
 10549.04	0.21	minibuzz
 10549.75	0.29	minibuzz
 10550.03	1.22	call
 10551.24	0.19	minibuzz
 10551.45	0.75	call
 10552.42	0.19	minibuzz
